,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
1822,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_47.jpg,Philonthus,Philonthus,Ocypus,1.9646528e-05,Velleius,2.577183e-05,Philonthus,0.9999279
1823,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_48.jpg,Philonthus,Philonthus,Creophilus,2.4258409e-06,Ocypus,2.8983042e-05,Philonthus,0.99996424
1824,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_52.jpg,Philonthus,Philonthus,Creophilus,2.900892e-06,Ocypus,4.351251e-06,Philonthus,0.99998844
1825,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_53.jpg,Philonthus,Philonthus,Creophilus,1.6646123e-05,Ocypus,0.00012867109,Philonthus,0.99984634
1826,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_59.jpg,Philonthus,Philonthus,Ocypus,4.185628e-06,Quedius,7.6046713e-06,Philonthus,0.99997437
1827,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_66.jpg,Philonthus,Philonthus,Creophilus,1.28359425e-05,Ocypus,1.45571985e-05,Philonthus,0.99995947
1828,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_67.jpg,Philonthus,Philonthus,Creophilus,0.0001351257,Ocypus,0.008972919,Philonthus,0.9907528
1829,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_75.jpg,Philonthus,Philonthus,Euryporus,1.1671851e-05,Bisnius,2.9537825e-05,Philonthus,0.9999287
1830,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_76.jpg,Philonthus,Philonthus,Bisnius,3.705915e-06,Ocypus,4.8516245e-06,Philonthus,0.9999844
1831,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_81.jpg,Philonthus,Philonthus,Ocypus,0.00021745136,Creophilus,0.00085651065,Philonthus,0.9988079
1832,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_83.jpg,Philonthus,Philonthus,Velleius,0.0014501523,Creophilus,0.0023464288,Philonthus,0.99482864
1833,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_87.jpg,Philonthus,Philonthus,Creophilus,3.66221e-05,Ocypus,6.726866e-05,Philonthus,0.9998591
1834,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_88.jpg,Philonthus,Philonthus,Ocypus,3.5807025e-06,Bisnius,1.3138774e-05,Philonthus,0.9999807
1835,images_genus_shuffled_aspect_416/Philonthus/Philonthus splendens_91.jpg,Philonthus,Philonthus,Creophilus,1.6700225e-05,Ocypus,6.342298e-05,Philonthus,0.99991167
1836,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_102.jpg,Philonthus,Philonthus,Quedius,4.8558635e-05,Euryporus,5.2340132e-05,Philonthus,0.99980634
1837,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_105.jpg,Philonthus,Philonthus,Rugilus,1.2390811e-06,Bisnius,2.9555162e-05,Philonthus,0.99996614
1838,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_106.jpg,Philonthus,Philonthus,Emus,3.02037e-06,Creophilus,0.0014571422,Philonthus,0.99853384
1839,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_109.jpg,Philonthus,Philonthus,Paederidus,2.8971808e-06,Ontholestes,6.568186e-06,Philonthus,0.99998236
1840,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_122.jpg,Philonthus,Philonthus,Ocypus,1.2333498e-06,Velleius,3.193031e-06,Philonthus,0.99999344
1841,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_128.jpg,Philonthus,Philonthus,Tasgius,2.0120096e-05,Ocypus,7.499702e-05,Philonthus,0.99986637
1842,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_130.jpg,Philonthus,Philonthus,Creophilus,0.00014788583,Velleius,0.00045535498,Philonthus,0.99921155
1843,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_144.jpg,Philonthus,Philonthus,Ocypus,0.0044135223,Bisnius,0.022820482,Philonthus,0.9723664
1844,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_147.jpg,Philonthus,Philonthus,Creophilus,3.2074917e-05,Bisnius,0.0018907893,Philonthus,0.99798846
1845,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_148.jpg,Philonthus,Philonthus,Ocypus,3.371773e-05,Cafius,4.3278113e-05,Philonthus,0.999907
1846,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_152.jpg,Philonthus,Philonthus,Creophilus,1.4424668e-05,Bisnius,3.3066513e-05,Philonthus,0.9999212
1847,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_158.jpg,Philonthus,Philonthus,Quedius,2.8809877e-06,Ocypus,4.979097e-06,Philonthus,0.999985
1848,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_161.jpg,Philonthus,Philonthus,Ocypus,7.633414e-05,Bisnius,0.014412327,Philonthus,0.9854953
1849,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_172.jpg,Philonthus,Philonthus,Euryporus,1.7709646e-06,Bisnius,4.3657783e-06,Philonthus,0.9999894
1850,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_176.jpg,Philonthus,Philonthus,Ocypus,1.3706403e-07,Bisnius,2.527027e-06,Philonthus,0.9999969
1851,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_178.jpg,Philonthus,Philonthus,Cafius,8.316148e-06,Ocypus,4.3146672e-05,Philonthus,0.9999285
1852,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_185.jpg,Philonthus,Philonthus,Cafius,1.2864631e-06,Bisnius,7.388262e-05,Philonthus,0.99992085
1853,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_194.jpg,Philonthus,Philonthus,Ocypus,1.34166785e-05,Bisnius,2.2281143e-05,Philonthus,0.9999459
1854,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_197.jpg,Philonthus,Philonthus,Creophilus,5.654803e-07,Bisnius,2.0049488e-06,Philonthus,0.9999964
1855,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_199.jpg,Philonthus,Philonthus,Ocypus,7.037516e-08,Euryporus,1.3221747e-07,Philonthus,0.99999976
1856,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_205.jpg,Philonthus,Philonthus,Ontholestes,1.4535476e-06,Creophilus,2.7690153e-06,Philonthus,0.9999907
1857,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_215.jpg,Philonthus,Philonthus,Paederidus,0.00012192304,Bisnius,0.050174333,Philonthus,0.94956034
1858,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_22.jpg,Philonthus,Philonthus,Creophilus,7.8126114e-08,Bisnius,5.5554756e-07,Philonthus,0.99999917
1859,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_221.jpg,Philonthus,Philonthus,Tasgius,1.4291158e-05,Bisnius,0.08505756,Philonthus,0.91489977
1860,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_23.jpg,Philonthus,Philonthus,Ocypus,1.4070444e-06,Bisnius,0.41045192,Philonthus,0.58954203
1861,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_26.jpg,Philonthus,Philonthus,Ocypus,4.671002e-05,Bisnius,0.0008137392,Philonthus,0.99912494
1862,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_30.jpg,Philonthus,Philonthus,Velleius,2.275228e-05,Ocypus,9.430872e-05,Philonthus,0.99981624
1863,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_33.jpg,Philonthus,Philonthus,Bisnius,2.1361959e-07,Euryporus,3.2885728e-07,Philonthus,0.9999989
1864,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_38.jpg,Philonthus,Philonthus,Cafius,1.1964804e-05,Bisnius,0.0009476943,Philonthus,0.9990369
1865,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_43.jpg,Philonthus,Philonthus,Acylophorus,2.7746717e-06,Euryporus,4.8841744e-06,Philonthus,0.9999876
1866,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_44.jpg,Philonthus,Philonthus,Euryporus,8.2870165e-06,Bisnius,1.4783281e-05,Philonthus,0.99996126
1867,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_50.jpg,Philonthus,Philonthus,Creophilus,4.1363575e-05,Ocypus,5.393161e-05,Philonthus,0.99983525
1868,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_53.jpg,Philonthus,Philonthus,Euryporus,4.5756454e-07,Bisnius,1.5545855e-06,Philonthus,0.99999654
1869,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_54.jpg,Philonthus,Philonthus,Ocypus,2.2153234e-05,Tasgius,2.863956e-05,Philonthus,0.9999336
1870,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_60.jpg,Philonthus,Philonthus,Bisnius,0.0011551738,Ocypus,0.0028754126,Philonthus,0.9957932
1871,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_61.jpg,Philonthus,Philonthus,Bisnius,1.918842e-05,Tasgius,0.003362041,Philonthus,0.9965522
1872,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_66.jpg,Philonthus,Philonthus,Ocypus,1.4615579e-05,Bisnius,0.00023623132,Philonthus,0.99973243
1873,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_69.jpg,Philonthus,Philonthus,Bisnius,1.0697948e-06,Ocypus,3.1006596e-06,Philonthus,0.9999918
1874,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_72.jpg,Philonthus,Philonthus,Quedius,7.0915644e-06,Tasgius,1.1882491e-05,Philonthus,0.9999685
1875,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_77.jpg,Philonthus,Philonthus,Cafius,1.6375e-05,Bisnius,6.15366e-05,Philonthus,0.9998822
1876,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_80.jpg,Philonthus,Philonthus,Euryporus,1.9483025e-06,Bisnius,3.0608892e-06,Philonthus,0.9999894
1877,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_89.jpg,Philonthus,Philonthus,Tasgius,3.206571e-05,Bisnius,0.00019745062,Philonthus,0.9997441
1878,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_91.jpg,Philonthus,Philonthus,Tasgius,3.7892738e-07,Bisnius,5.2148876e-06,Philonthus,0.9999932
1879,images_genus_shuffled_aspect_416/Philonthus/Philonthus succicola_96.jpg,Philonthus,Philonthus,Ocypus,6.1994538e-06,Bisnius,9.25576e-05,Philonthus,0.9998926
1880,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_104.jpg,Philonthus,Philonthus,Tasgius,3.143696e-05,Cafius,6.94853e-05,Philonthus,0.9998235
1881,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_109.jpg,Philonthus,Philonthus,Cafius,5.5207743e-06,Bisnius,1.00675925e-05,Philonthus,0.9999641
1882,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_118.jpg,Philonthus,Philonthus,Cafius,9.171418e-06,Ocypus,1.6155656e-05,Philonthus,0.99996567
1883,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_130.jpg,Philonthus,Philonthus,Ocypus,1.641842e-08,Euryporus,2.6205903e-08,Philonthus,1.0
1884,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_131.jpg,Philonthus,Philonthus,Cafius,7.440012e-06,Bisnius,1.10966075e-05,Philonthus,0.999969
1885,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_133.jpg,Philonthus,Philonthus,Cafius,2.8717977e-06,Bisnius,5.1100747e-06,Philonthus,0.99999154
1886,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_138.jpg,Philonthus,Philonthus,Euryporus,6.305738e-06,Cafius,7.480449e-06,Philonthus,0.9999858
1887,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_15.jpg,Philonthus,Philonthus,Ocypus,3.4191162e-05,Cafius,7.063425e-05,Philonthus,0.9998467
1888,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_32.jpg,Philonthus,Philonthus,Ocypus,1.3510318e-06,Bisnius,2.2885065e-06,Philonthus,0.9999931
1889,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_33.jpg,Philonthus,Philonthus,Cafius,6.1102583e-06,Bisnius,0.00012447838,Philonthus,0.9998677
1890,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_43.jpg,Philonthus,Philonthus,Cafius,5.4356246e-06,Bisnius,4.1728224e-05,Philonthus,0.999951
1891,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_46.jpg,Philonthus,Philonthus,Euryporus,6.6976156e-07,Bisnius,5.472598e-06,Philonthus,0.9999932
1892,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_48.jpg,Philonthus,Philonthus,Cafius,7.451191e-05,Bisnius,0.00019851753,Philonthus,0.9997085
1893,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_53.jpg,Philonthus,Philonthus,Cafius,4.659962e-06,Bisnius,4.5414974e-05,Philonthus,0.9999441
1894,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_68.jpg,Philonthus,Philonthus,Bisnius,1.3571361e-06,Cafius,1.551115e-06,Philonthus,0.99999607
1895,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_69.jpg,Philonthus,Philonthus,Bisnius,2.6947626e-05,Cafius,3.742917e-05,Philonthus,0.99993014
1896,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_71.jpg,Philonthus,Philonthus,Quedius,2.083904e-05,Bisnius,2.6239937e-05,Philonthus,0.9999088
1897,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_73.jpg,Philonthus,Philonthus,Quedius,2.4457438e-05,Cafius,5.1744213e-05,Philonthus,0.9998969
1898,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_76.jpg,Philonthus,Philonthus,Quedius,9.188096e-05,Euryporus,0.00029884747,Philonthus,0.9994361
1899,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_77.jpg,Philonthus,Philonthus,Ocypus,2.4069173e-05,Cafius,5.296595e-05,Philonthus,0.9998981
1900,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_79.jpg,Philonthus,Philonthus,Cafius,4.1281623e-05,Ocypus,0.00018490134,Philonthus,0.9997327
1901,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_81.jpg,Philonthus,Philonthus,Quedius,5.05272e-06,Euryporus,5.8921387e-06,Philonthus,0.99998045
1902,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_83.jpg,Philonthus,Philonthus,Bisnius,1.5522899e-05,Cafius,7.148246e-05,Philonthus,0.9998896
1903,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_87.jpg,Philonthus,Philonthus,Euryporus,7.350025e-06,Bisnius,2.7611464e-05,Philonthus,0.99993384
1904,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_90.jpg,Philonthus,Philonthus,Cafius,0.00015258233,Bisnius,0.0011274556,Philonthus,0.9987128
1905,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_93.jpg,Philonthus,Philonthus,Cafius,1.7211456e-05,Bisnius,1.9100173e-05,Philonthus,0.999962
1906,images_genus_shuffled_aspect_416/Philonthus/Philonthus tenuicornis_98.jpg,Philonthus,Philonthus,Rugilus,3.8676394e-06,Bisnius,0.00011218513,Philonthus,0.9998739
1907,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_16.jpg,Philonthus,Philonthus,Cafius,1.5044323e-07,Bisnius,1.0929972e-06,Philonthus,0.99999857
1908,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_17.jpg,Philonthus,Philonthus,Euryporus,3.904518e-06,Bisnius,1.1709618e-05,Philonthus,0.9999777
1909,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_22.jpg,Philonthus,Philonthus,Acylophorus,1.4825252e-06,Bisnius,4.142946e-06,Philonthus,0.99999213
1910,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_23.jpg,Philonthus,Philonthus,Cafius,2.888838e-07,Bisnius,1.3484695e-06,Philonthus,0.99999833
1911,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_24.jpg,Philonthus,Philonthus,Heterothops,4.1686636e-07,Bisnius,8.9567715e-07,Philonthus,0.99999726
1912,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_27.jpg,Philonthus,Philonthus,Gabrius,2.2689599e-07,Bisnius,8.8265887e-07,Philonthus,0.9999987
1913,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_29.jpg,Philonthus,Philonthus,Euryporus,3.4289357e-08,Bisnius,1.5401726e-07,Philonthus,0.9999999
1914,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_32.jpg,Philonthus,Philonthus,Heterothops,9.3989735e-07,Acylophorus,2.0527582e-06,Philonthus,0.99999297
1915,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_41.jpg,Philonthus,Philonthus,Bisnius,1.2530338e-06,Quedius,2.4108194e-06,Philonthus,0.9999944
1916,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_53.jpg,Philonthus,Philonthus,Euryporus,2.8199586e-06,Bisnius,1.8214585e-05,Philonthus,0.9999764
1917,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_55.jpg,Philonthus,Philonthus,Euryporus,3.361069e-06,Bisnius,9.039343e-06,Philonthus,0.99998677
1918,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_56.jpg,Philonthus,Philonthus,Rugilus,7.649819e-06,Bisnius,0.009586094,Philonthus,0.99038965
1919,images_genus_shuffled_aspect_416/Philonthus/Philonthus varians_66.jpg,Philonthus,Philonthus,Euryporus,6.8358754e-06,Bisnius,3.6422014e-05,Philonthus,0.99995303
1920,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_19.jpg,Philonthus,Philonthus,Gabrius,1.5076422e-05,Bisnius,0.00042744647,Philonthus,0.9995427
1921,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_27.jpg,Philonthus,Philonthus,Gabrius,6.292687e-06,Bisnius,5.485981e-05,Philonthus,0.99993753
1922,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_28.jpg,Philonthus,Philonthus,Erichsonius,0.0067697563,Gabrius,0.020485906,Philonthus,0.9671715
1923,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_29.jpg,Philonthus,Philonthus,Gabrius,1.3114575e-05,Bisnius,0.00015362298,Philonthus,0.99982613
1924,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_39.jpg,Philonthus,Philonthus,Cafius,4.569406e-05,Bisnius,0.00021943547,Philonthus,0.9997259
1925,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_41.jpg,Philonthus,Philonthus,Bisnius,1.7518052e-05,Gabrius,0.00012871204,Philonthus,0.9998431
1926,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_42.jpg,Philonthus,Philonthus,Gabrius,3.6227626e-05,Bisnius,0.021536347,Philonthus,0.9784185
1927,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_43.jpg,Philonthus,Philonthus,Gabrius,1.3388098e-05,Bisnius,0.0009203287,Philonthus,0.99905366
1928,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_44.jpg,Philonthus,Philonthus,Gabrius,0.00015013406,Bisnius,0.0023769797,Philonthus,0.9973322
1929,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_48.jpg,Philonthus,Philonthus,Cafius,0.00036901,Bisnius,0.25276563,Philonthus,0.7464171
1930,images_genus_shuffled_aspect_416/Philonthus/Philonthus ventralis_52.jpg,Philonthus,Philonthus,Bisnius,0.004640267,Gabrius,0.0048182034,Philonthus,0.9905111
1931,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_10.jpg,Acylophorus,Acylophorus,Philonthus,0.00033311266,Quedius,0.0005952295,Acylophorus,0.9989598
1932,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_13.jpg,Acylophorus,Acylophorus,Quedius,1.1088597e-07,Paederidus,2.5652852e-07,Acylophorus,0.9999994
1933,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_14.jpg,Acylophorus,Acylophorus,Ochthephilum,1.2368793e-08,Heterothops,1.2625334e-06,Acylophorus,0.9999987
1934,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_16.jpg,Acylophorus,Acylophorus,Heterothops,9.670073e-07,Euryporus,1.2797786e-06,Acylophorus,0.9999975
1935,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_31.jpg,Acylophorus,Acylophorus,Ochthephilum,1.8402549e-08,Heterothops,1.419889e-05,Acylophorus,0.9999858
1936,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_33.jpg,Acylophorus,Acylophorus,Heterothops,8.239672e-07,Quedius,3.2396322e-06,Acylophorus,0.99999535
1937,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_35.jpg,Acylophorus,Acylophorus,Euryporus,7.923238e-08,Heterothops,9.4844256e-07,Acylophorus,0.9999989
1938,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_36.jpg,Acylophorus,Acylophorus,Paederidus,9.132106e-07,Philonthus,1.443801e-06,Acylophorus,0.9999956
1939,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_51.jpg,Acylophorus,Acylophorus,Ochthephilum,1.506707e-06,Heterothops,1.5829894e-05,Acylophorus,0.99997747
1940,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_53.jpg,Acylophorus,Acylophorus,Paederidus,1.6895504e-07,Euryporus,8.1072824e-07,Acylophorus,0.99999857
1941,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus glaberrimus_56.jpg,Acylophorus,Acylophorus,Euryporus,1.6514447e-07,Heterothops,2.3135672e-07,Acylophorus,0.9999995
1942,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus wagenschieberi_15.jpg,Acylophorus,Acylophorus,Heterothops,3.5287803e-07,Euryporus,2.5979361e-06,Acylophorus,0.9999962
1943,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus wagenschieberi_20.jpg,Acylophorus,Acylophorus,Philonthus,1.2393881e-06,Euryporus,1.2394272e-06,Acylophorus,0.99999654
1944,images_genus_shuffled_aspect_416/Acylophorus/Acylophorus wagenschieberi_28.jpg,Acylophorus,Acylophorus,Ochthephilum,7.6004585e-07,Tetartopeus,9.95946e-07,Acylophorus,0.99999774
