Filename,Prediction1,Prediction3
images_genus/Philonthus/Philonthus longicornis_9.jpg,Rugilus,"[('Bisnius', 0.0686467), ('Lithocharis', 0.13128613), ('Rugilus', 0.33288094)]"
images_genus/Philonthus/Philonthus mannerheimi_10.jpg,Rugilus,"[('Bisnius', 0.07111679), ('Lithocharis', 0.12219808), ('Rugilus', 0.3548363)]"
images_genus/Philonthus/Philonthus mannerheimi_11.jpg,Rugilus,"[('Bisnius', 0.070327185), ('Lithocharis', 0.12475815), ('Rugilus', 0.34005272)]"
images_genus/Philonthus/Philonthus mannerheimi_12.jpg,Rugilus,"[('Bisnius', 0.06923245), ('Lithocharis', 0.12565824), ('Rugilus', 0.348599)]"
images_genus/Philonthus/Philonthus mannerheimi_13.jpg,Rugilus,"[('Bisnius', 0.06795208), ('Lithocharis', 0.13582328), ('Rugilus', 0.3194847)]"
images_genus/Philonthus/Philonthus mannerheimi_14.jpg,Rugilus,"[('Bisnius', 0.06807748), ('Lithocharis', 0.13234024), ('Rugilus', 0.32681558)]"
images_genus/Philonthus/Philonthus mannerheimi_15.jpg,Rugilus,"[('Bisnius', 0.07546285), ('Lithocharis', 0.11625372), ('Rugilus', 0.35240188)]"
images_genus/Philonthus/Philonthus mannerheimi_5.jpg,Rugilus,"[('Bisnius', 0.068959765), ('Lithocharis', 0.13047315), ('Rugilus', 0.33340833)]"
images_genus/Philonthus/Philonthus mannerheimi_6.jpg,Rugilus,"[('Bisnius', 0.06758841), ('Lithocharis', 0.13076076), ('Rugilus', 0.33391002)]"
images_genus/Philonthus/Philonthus mannerheimi_7.jpg,Rugilus,"[('Bisnius', 0.069388844), ('Lithocharis', 0.12197821), ('Rugilus', 0.348099)]"
images_genus/Philonthus/Philonthus mannerheimi_8.jpg,Rugilus,"[('Bisnius', 0.0738403), ('Lithocharis', 0.11853973), ('Rugilus', 0.34840035)]"
images_genus/Philonthus/Philonthus mannerheimi_9.jpg,Rugilus,"[('Bisnius', 0.0709478), ('Lithocharis', 0.12567092), ('Rugilus', 0.34669846)]"
images_genus/Philonthus/Philonthus marginatus_16.jpg,Rugilus,"[('Bisnius', 0.06745895), ('Lithocharis', 0.1336693), ('Rugilus', 0.32547045)]"
images_genus/Philonthus/Philonthus marginatus_17.jpg,Rugilus,"[('Bisnius', 0.067465045), ('Lithocharis', 0.13360952), ('Rugilus', 0.32762036)]"
images_genus/Philonthus/Philonthus marginatus_18.jpg,Rugilus,"[('Bisnius', 0.069823384), ('Lithocharis', 0.12535277), ('Rugilus', 0.34521928)]"
images_genus/Philonthus/Philonthus marginatus_19.jpg,Rugilus,"[('Bisnius', 0.06789461), ('Lithocharis', 0.13534935), ('Rugilus', 0.3218022)]"
images_genus/Philonthus/Philonthus marginatus_20.jpg,Rugilus,"[('Bisnius', 0.0690982), ('Lithocharis', 0.1284676), ('Rugilus', 0.33807486)]"
images_genus/Philonthus/Philonthus marginatus_21.jpg,Rugilus,"[('Bisnius', 0.06778502), ('Lithocharis', 0.13270475), ('Rugilus', 0.32649538)]"
images_genus/Philonthus/Philonthus marginatus_22.jpg,Rugilus,"[('Bisnius', 0.06863327), ('Lithocharis', 0.13442051), ('Rugilus', 0.33098605)]"
images_genus/Philonthus/Philonthus marginatus_23.jpg,Rugilus,"[('Bisnius', 0.06832723), ('Lithocharis', 0.13314204), ('Rugilus', 0.32584226)]"
images_genus/Philonthus/Philonthus marginatus_24.jpg,Rugilus,"[('Bisnius', 0.06820522), ('Lithocharis', 0.1329599), ('Rugilus', 0.3309885)]"
images_genus/Philonthus/Philonthus marginatus_25.jpg,Rugilus,"[('Bisnius', 0.06865626), ('Lithocharis', 0.13402003), ('Rugilus', 0.32968223)]"
images_genus/Philonthus/Philonthus marginatus_26.jpg,Rugilus,"[('Bisnius', 0.069018334), ('Lithocharis', 0.132465), ('Rugilus', 0.33003226)]"
images_genus/Philonthus/Philonthus marginatus_27.jpg,Rugilus,"[('Bisnius', 0.07140387), ('Lithocharis', 0.12369151), ('Rugilus', 0.34264252)]"
images_genus/Philonthus/Philonthus marginatus_28.jpg,Rugilus,"[('Bisnius', 0.070419006), ('Lithocharis', 0.12997985), ('Rugilus', 0.32868472)]"
images_genus/Philonthus/Philonthus marginatus_29.jpg,Rugilus,"[('Bisnius', 0.068684354), ('Lithocharis', 0.13131478), ('Rugilus', 0.33232164)]"
images_genus/Philonthus/Philonthus marginatus_30.jpg,Rugilus,"[('Bisnius', 0.066331066), ('Lithocharis', 0.1371548), ('Rugilus', 0.31108683)]"
images_genus/Philonthus/Philonthus marginatus_31.jpg,Rugilus,"[('Bisnius', 0.06826274), ('Lithocharis', 0.12953843), ('Rugilus', 0.33140996)]"
images_genus/Philonthus/Philonthus marginatus_32.jpg,Rugilus,"[('Bisnius', 0.06965189), ('Lithocharis', 0.12866843), ('Rugilus', 0.3307143)]"
images_genus/Philonthus/Philonthus marginatus_33.jpg,Rugilus,"[('Bisnius', 0.07303807), ('Lithocharis', 0.12254934), ('Rugilus', 0.3482635)]"
images_genus/Philonthus/Philonthus marginatus_34.jpg,Rugilus,"[('Bisnius', 0.07363092), ('Lithocharis', 0.11581125), ('Rugilus', 0.35767102)]"
images_genus/Philonthus/Philonthus marginatus_35.jpg,Rugilus,"[('Bisnius', 0.07069725), ('Lithocharis', 0.12396549), ('Rugilus', 0.34807116)]"
images_genus/Philonthus/Philonthus marginatus_36.jpg,Rugilus,"[('Bisnius', 0.06733441), ('Lithocharis', 0.13272521), ('Rugilus', 0.33250156)]"
images_genus/Philonthus/Philonthus marginatus_37.jpg,Rugilus,"[('Bisnius', 0.06913483), ('Lithocharis', 0.13005716), ('Rugilus', 0.3368086)]"
images_genus/Philonthus/Philonthus marginatus_38.jpg,Rugilus,"[('Bisnius', 0.06568617), ('Lithocharis', 0.13863425), ('Rugilus', 0.3092263)]"
images_genus/Philonthus/Philonthus marginatus_39.jpg,Rugilus,"[('Bisnius', 0.068429925), ('Lithocharis', 0.12977195), ('Rugilus', 0.33815363)]"
images_genus/Philonthus/Philonthus marginatus_40.jpg,Rugilus,"[('Bisnius', 0.069722325), ('Lithocharis', 0.12831633), ('Rugilus', 0.3343137)]"
images_genus/Philonthus/Philonthus marginatus_41.jpg,Rugilus,"[('Bisnius', 0.07235713), ('Lithocharis', 0.12330623), ('Rugilus', 0.34531617)]"
images_genus/Philonthus/Philonthus marginatus_42.jpg,Rugilus,"[('Bisnius', 0.067256205), ('Lithocharis', 0.13294646), ('Rugilus', 0.32104084)]"
images_genus/Philonthus/Philonthus marginatus_43.jpg,Rugilus,"[('Bisnius', 0.07025563), ('Lithocharis', 0.12424476), ('Rugilus', 0.34216368)]"
images_genus/Philonthus/Philonthus marginatus_44.jpg,Rugilus,"[('Bisnius', 0.07085795), ('Lithocharis', 0.12053722), ('Rugilus', 0.34643316)]"
images_genus/Philonthus/Philonthus marginatus_45.jpg,Rugilus,"[('Bisnius', 0.06760153), ('Lithocharis', 0.12504105), ('Rugilus', 0.34225386)]"
images_genus/Philonthus/Philonthus marginatus_46.jpg,Rugilus,"[('Bisnius', 0.069068655), ('Lithocharis', 0.12765288), ('Rugilus', 0.3310959)]"
images_genus/Philonthus/Philonthus marginatus_47.jpg,Rugilus,"[('Bisnius', 0.0659743), ('Lithocharis', 0.13781735), ('Rugilus', 0.3187994)]"
images_genus/Philonthus/Philonthus marginatus_48.jpg,Rugilus,"[('Bisnius', 0.0692365), ('Lithocharis', 0.124418385), ('Rugilus', 0.3461843)]"
images_genus/Philonthus/Philonthus micans_10.jpg,Rugilus,"[('Bisnius', 0.06882637), ('Lithocharis', 0.13273162), ('Rugilus', 0.3296489)]"
images_genus/Philonthus/Philonthus micans_11.jpg,Rugilus,"[('Bisnius', 0.06867026), ('Lithocharis', 0.13116017), ('Rugilus', 0.33733872)]"
images_genus/Philonthus/Philonthus micans_12.jpg,Rugilus,"[('Bisnius', 0.069033794), ('Lithocharis', 0.1310038), ('Rugilus', 0.33315375)]"
images_genus/Philonthus/Philonthus micans_13.jpg,Rugilus,"[('Bisnius', 0.06871586), ('Lithocharis', 0.13067009), ('Rugilus', 0.33496532)]"
images_genus/Philonthus/Philonthus micans_14.jpg,Rugilus,"[('Bisnius', 0.06913662), ('Lithocharis', 0.13172126), ('Rugilus', 0.32941806)]"
images_genus/Philonthus/Philonthus micans_15.jpg,Rugilus,"[('Bisnius', 0.07022298), ('Lithocharis', 0.12638411), ('Rugilus', 0.34398177)]"
images_genus/Philonthus/Philonthus micans_16.jpg,Rugilus,"[('Bisnius', 0.06901445), ('Lithocharis', 0.13009302), ('Rugilus', 0.3386192)]"
images_genus/Philonthus/Philonthus micans_17.jpg,Rugilus,"[('Bisnius', 0.06929711), ('Lithocharis', 0.12983423), ('Rugilus', 0.3317426)]"
images_genus/Philonthus/Philonthus micans_18.jpg,Rugilus,"[('Bisnius', 0.06895686), ('Lithocharis', 0.13027188), ('Rugilus', 0.33344933)]"
images_genus/Philonthus/Philonthus micans_19.jpg,Rugilus,"[('Bisnius', 0.06876967), ('Lithocharis', 0.13062625), ('Rugilus', 0.33685324)]"
images_genus/Philonthus/Philonthus micans_20.jpg,Rugilus,"[('Bisnius', 0.069965184), ('Lithocharis', 0.12950915), ('Rugilus', 0.3351278)]"
images_genus/Philonthus/Philonthus micans_21.jpg,Rugilus,"[('Bisnius', 0.07014793), ('Lithocharis', 0.12990169), ('Rugilus', 0.3345541)]"
images_genus/Philonthus/Philonthus micans_22.jpg,Rugilus,"[('Bisnius', 0.06908068), ('Lithocharis', 0.1308573), ('Rugilus', 0.3341483)]"
images_genus/Philonthus/Philonthus micans_23.jpg,Rugilus,"[('Bisnius', 0.06779956), ('Lithocharis', 0.13371037), ('Rugilus', 0.3280372)]"
images_genus/Philonthus/Philonthus micans_24.jpg,Rugilus,"[('Bisnius', 0.06840966), ('Lithocharis', 0.1305921), ('Rugilus', 0.33544078)]"
images_genus/Philonthus/Philonthus micans_25.jpg,Rugilus,"[('Bisnius', 0.06954434), ('Lithocharis', 0.1287407), ('Rugilus', 0.3409135)]"
images_genus/Philonthus/Philonthus micans_26.jpg,Rugilus,"[('Bisnius', 0.06896078), ('Lithocharis', 0.13037015), ('Rugilus', 0.33922446)]"
images_genus/Philonthus/Philonthus micans_9.jpg,Rugilus,"[('Bisnius', 0.06887643), ('Lithocharis', 0.129355), ('Rugilus', 0.33900386)]"
images_genus/Philonthus/Philonthus micantoides_2.jpg,Rugilus,"[('Bisnius', 0.06842936), ('Lithocharis', 0.13102368), ('Rugilus', 0.33840507)]"
images_genus/Philonthus/Philonthus micantoides_3.jpg,Rugilus,"[('Bisnius', 0.07107462), ('Lithocharis', 0.12720509), ('Rugilus', 0.33928537)]"
images_genus/Philonthus/Philonthus micantoides_4.jpg,Rugilus,"[('Bisnius', 0.06905087), ('Lithocharis', 0.12783267), ('Rugilus', 0.3463506)]"
images_genus/Philonthus/Philonthus micantoides_5.jpg,Rugilus,"[('Bisnius', 0.06948847), ('Lithocharis', 0.12904948), ('Rugilus', 0.33611807)]"
images_genus/Philonthus/Philonthus nigrita_10.jpg,Rugilus,"[('Bisnius', 0.06893659), ('Lithocharis', 0.13105284), ('Rugilus', 0.34090498)]"
images_genus/Philonthus/Philonthus nigrita_11.jpg,Rugilus,"[('Bisnius', 0.06901244), ('Lithocharis', 0.13043307), ('Rugilus', 0.33592668)]"
images_genus/Philonthus/Philonthus nigrita_12.jpg,Rugilus,"[('Bisnius', 0.06924035), ('Lithocharis', 0.12707846), ('Rugilus', 0.34327036)]"
images_genus/Philonthus/Philonthus nigrita_13.jpg,Rugilus,"[('Bisnius', 0.069615036), ('Lithocharis', 0.12907507), ('Rugilus', 0.33808646)]"
images_genus/Philonthus/Philonthus nigrita_14.jpg,Rugilus,"[('Bisnius', 0.06859924), ('Lithocharis', 0.12893298), ('Rugilus', 0.33981076)]"
images_genus/Philonthus/Philonthus nigrita_15.jpg,Rugilus,"[('Bisnius', 0.06858367), ('Lithocharis', 0.1309396), ('Rugilus', 0.339749)]"
images_genus/Philonthus/Philonthus nigrita_5.jpg,Rugilus,"[('Bisnius', 0.06859791), ('Lithocharis', 0.13022032), ('Rugilus', 0.33293438)]"
images_genus/Philonthus/Philonthus nigrita_6.jpg,Rugilus,"[('Bisnius', 0.06829412), ('Lithocharis', 0.13053678), ('Rugilus', 0.33629924)]"
images_genus/Philonthus/Philonthus nigrita_7.jpg,Rugilus,"[('Bisnius', 0.06946324), ('Lithocharis', 0.12846032), ('Rugilus', 0.33888027)]"
images_genus/Philonthus/Philonthus nigrita_8.jpg,Rugilus,"[('Bisnius', 0.069127046), ('Lithocharis', 0.12855235), ('Rugilus', 0.33766225)]"
images_genus/Philonthus/Philonthus nigrita_9.jpg,Rugilus,"[('Bisnius', 0.06931473), ('Lithocharis', 0.12780547), ('Rugilus', 0.34628433)]"
images_genus/Philonthus/Philonthus nitidicollis_1.jpg,Rugilus,"[('Bisnius', 0.06908968), ('Lithocharis', 0.13014899), ('Rugilus', 0.33879727)]"
images_genus/Philonthus/Philonthus nitidicollis_2.jpg,Rugilus,"[('Bisnius', 0.069592364), ('Lithocharis', 0.12751336), ('Rugilus', 0.34215462)]"
images_genus/Philonthus/Philonthus nitidus_16.jpg,Rugilus,"[('Bisnius', 0.069022104), ('Lithocharis', 0.12784165), ('Rugilus', 0.34360677)]"
images_genus/Philonthus/Philonthus nitidus_17.jpg,Rugilus,"[('Bisnius', 0.06802386), ('Lithocharis', 0.13477781), ('Rugilus', 0.32684225)]"
images_genus/Philonthus/Philonthus nitidus_18.jpg,Rugilus,"[('Bisnius', 0.06834744), ('Lithocharis', 0.13295645), ('Rugilus', 0.32790318)]"
images_genus/Philonthus/Philonthus nitidus_19.jpg,Rugilus,"[('Bisnius', 0.06709815), ('Lithocharis', 0.13113436), ('Rugilus', 0.33119348)]"
images_genus/Philonthus/Philonthus nitidus_20.jpg,Rugilus,"[('Bisnius', 0.06787742), ('Lithocharis', 0.13133179), ('Rugilus', 0.32975358)]"
images_genus/Philonthus/Philonthus nitidus_21.jpg,Rugilus,"[('Bisnius', 0.06836273), ('Lithocharis', 0.13222404), ('Rugilus', 0.32646772)]"
images_genus/Philonthus/Philonthus nitidus_22.jpg,Rugilus,"[('Bisnius', 0.06805466), ('Lithocharis', 0.13173018), ('Rugilus', 0.33122447)]"
images_genus/Philonthus/Philonthus nitidus_23.jpg,Rugilus,"[('Bisnius', 0.06737089), ('Lithocharis', 0.13517788), ('Rugilus', 0.32816398)]"
images_genus/Philonthus/Philonthus nitidus_24.jpg,Rugilus,"[('Bisnius', 0.06843818), ('Lithocharis', 0.133603), ('Rugilus', 0.32799137)]"
images_genus/Philonthus/Philonthus nitidus_25.jpg,Rugilus,"[('Bisnius', 0.06758185), ('Lithocharis', 0.13153909), ('Rugilus', 0.33318394)]"
images_genus/Philonthus/Philonthus nitidus_26.jpg,Rugilus,"[('Bisnius', 0.068628095), ('Lithocharis', 0.12892589), ('Rugilus', 0.3274921)]"
images_genus/Philonthus/Philonthus nitidus_27.jpg,Rugilus,"[('Bisnius', 0.0685107), ('Lithocharis', 0.13307607), ('Rugilus', 0.3267222)]"
images_genus/Philonthus/Philonthus nitidus_28.jpg,Rugilus,"[('Bisnius', 0.06830796), ('Lithocharis', 0.12680948), ('Rugilus', 0.32979298)]"
images_genus/Philonthus/Philonthus nitidus_29.jpg,Rugilus,"[('Bisnius', 0.067903556), ('Lithocharis', 0.13308212), ('Rugilus', 0.33173913)]"
images_genus/Philonthus/Philonthus nitidus_30.jpg,Rugilus,"[('Bisnius', 0.06810973), ('Lithocharis', 0.13579075), ('Rugilus', 0.32432175)]"
images_genus/Philonthus/Philonthus nitidus_31.jpg,Rugilus,"[('Bisnius', 0.06771832), ('Lithocharis', 0.12908506), ('Rugilus', 0.32941917)]"
images_genus/Philonthus/Philonthus nitidus_32.jpg,Rugilus,"[('Bisnius', 0.06871952), ('Lithocharis', 0.12833357), ('Rugilus', 0.33354753)]"
images_genus/Philonthus/Philonthus nitidus_33.jpg,Rugilus,"[('Bisnius', 0.069637164), ('Lithocharis', 0.12925975), ('Rugilus', 0.32757115)]"
images_genus/Philonthus/Philonthus nitidus_34.jpg,Rugilus,"[('Bisnius', 0.06971511), ('Lithocharis', 0.13071257), ('Rugilus', 0.33550346)]"
images_genus/Philonthus/Philonthus nitidus_35.jpg,Rugilus,"[('Bisnius', 0.07083412), ('Lithocharis', 0.13015652), ('Rugilus', 0.32980177)]"
images_genus/Philonthus/Philonthus nitidus_36.jpg,Rugilus,"[('Bisnius', 0.06993475), ('Lithocharis', 0.12672168), ('Rugilus', 0.34468073)]"
images_genus/Philonthus/Philonthus nitidus_37.jpg,Rugilus,"[('Bisnius', 0.069312476), ('Lithocharis', 0.12661211), ('Rugilus', 0.33276904)]"
images_genus/Philonthus/Philonthus nitidus_38.jpg,Rugilus,"[('Bisnius', 0.07113786), ('Lithocharis', 0.122904666), ('Rugilus', 0.3374028)]"
images_genus/Philonthus/Philonthus nitidus_39.jpg,Rugilus,"[('Bisnius', 0.06824382), ('Lithocharis', 0.12921135), ('Rugilus', 0.33108643)]"
images_genus/Philonthus/Philonthus nitidus_40.jpg,Rugilus,"[('Bisnius', 0.071060374), ('Lithocharis', 0.122386284), ('Rugilus', 0.34282607)]"
images_genus/Philonthus/Philonthus nitidus_41.jpg,Rugilus,"[('Bisnius', 0.067738704), ('Lithocharis', 0.12848122), ('Rugilus', 0.33403108)]"
images_genus/Philonthus/Philonthus nitidus_42.jpg,Rugilus,"[('Bisnius', 0.06906507), ('Lithocharis', 0.12784411), ('Rugilus', 0.33439177)]"
images_genus/Philonthus/Philonthus nitidus_43.jpg,Rugilus,"[('Bisnius', 0.071217954), ('Lithocharis', 0.13198517), ('Rugilus', 0.32348958)]"
images_genus/Philonthus/Philonthus nitidus_44.jpg,Rugilus,"[('Bisnius', 0.06958711), ('Lithocharis', 0.125114), ('Rugilus', 0.3353784)]"
images_genus/Philonthus/Philonthus nitidus_45.jpg,Rugilus,"[('Bisnius', 0.07079624), ('Lithocharis', 0.1279062), ('Rugilus', 0.3351949)]"
images_genus/Philonthus/Philonthus nitidus_46.jpg,Rugilus,"[('Bisnius', 0.071140744), ('Lithocharis', 0.12827693), ('Rugilus', 0.33238503)]"
images_genus/Philonthus/Philonthus nitidus_47.jpg,Rugilus,"[('Bisnius', 0.06842339), ('Lithocharis', 0.12874983), ('Rugilus', 0.33313102)]"
images_genus/Philonthus/Philonthus parvicornis_10.jpg,Rugilus,"[('Bisnius', 0.06859738), ('Lithocharis', 0.12989835), ('Rugilus', 0.336058)]"
images_genus/Philonthus/Philonthus parvicornis_11.jpg,Rugilus,"[('Bisnius', 0.069322295), ('Lithocharis', 0.13084824), ('Rugilus', 0.33419812)]"
images_genus/Philonthus/Philonthus parvicornis_12.jpg,Rugilus,"[('Bisnius', 0.06848092), ('Lithocharis', 0.13101804), ('Rugilus', 0.3357205)]"
images_genus/Philonthus/Philonthus parvicornis_4.jpg,Rugilus,"[('Bisnius', 0.069871224), ('Lithocharis', 0.12828596), ('Rugilus', 0.3382312)]"
images_genus/Philonthus/Philonthus parvicornis_5.jpg,Rugilus,"[('Bisnius', 0.068213925), ('Lithocharis', 0.13113625), ('Rugilus', 0.33719382)]"
images_genus/Philonthus/Philonthus parvicornis_6.jpg,Rugilus,"[('Bisnius', 0.06912486), ('Lithocharis', 0.13109984), ('Rugilus', 0.33858842)]"
images_genus/Philonthus/Philonthus parvicornis_7.jpg,Rugilus,"[('Bisnius', 0.067913346), ('Lithocharis', 0.13335866), ('Rugilus', 0.32962286)]"
images_genus/Philonthus/Philonthus parvicornis_8.jpg,Rugilus,"[('Bisnius', 0.06824788), ('Lithocharis', 0.13219826), ('Rugilus', 0.33049384)]"
images_genus/Philonthus/Philonthus parvicornis_9.jpg,Rugilus,"[('Bisnius', 0.06873418), ('Lithocharis', 0.13174358), ('Rugilus', 0.33560285)]"
images_genus/Philonthus/Philonthus politus_25.jpg,Rugilus,"[('Bisnius', 0.068164974), ('Lithocharis', 0.1316069), ('Rugilus', 0.32276908)]"
images_genus/Philonthus/Philonthus politus_26.jpg,Rugilus,"[('Bisnius', 0.0683835), ('Lithocharis', 0.13166644), ('Rugilus', 0.3295075)]"
images_genus/Philonthus/Philonthus politus_27.jpg,Rugilus,"[('Bisnius', 0.069234595), ('Lithocharis', 0.12828486), ('Rugilus', 0.3412595)]"
images_genus/Philonthus/Philonthus politus_28.jpg,Rugilus,"[('Bisnius', 0.07142652), ('Lithocharis', 0.122545935), ('Rugilus', 0.3347583)]"
images_genus/Philonthus/Philonthus politus_29.jpg,Rugilus,"[('Bisnius', 0.067187905), ('Lithocharis', 0.13229156), ('Rugilus', 0.32200107)]"
images_genus/Philonthus/Philonthus politus_30.jpg,Rugilus,"[('Bisnius', 0.07016945), ('Lithocharis', 0.12004552), ('Rugilus', 0.34602615)]"
images_genus/Philonthus/Philonthus politus_31.jpg,Rugilus,"[('Bisnius', 0.07029961), ('Lithocharis', 0.12740771), ('Rugilus', 0.34078652)]"
images_genus/Philonthus/Philonthus politus_32.jpg,Rugilus,"[('Bisnius', 0.06801261), ('Lithocharis', 0.13169883), ('Rugilus', 0.32957128)]"
images_genus/Philonthus/Philonthus politus_33.jpg,Rugilus,"[('Bisnius', 0.06792887), ('Lithocharis', 0.12830846), ('Rugilus', 0.3410784)]"
images_genus/Philonthus/Philonthus politus_34.jpg,Rugilus,"[('Bisnius', 0.06959922), ('Lithocharis', 0.12890565), ('Rugilus', 0.33050406)]"
images_genus/Philonthus/Philonthus politus_35.jpg,Rugilus,"[('Bisnius', 0.07269919), ('Lithocharis', 0.12788002), ('Rugilus', 0.3321416)]"
images_genus/Philonthus/Philonthus politus_36.jpg,Rugilus,"[('Bisnius', 0.07136598), ('Lithocharis', 0.12523413), ('Rugilus', 0.3317909)]"
images_genus/Philonthus/Philonthus politus_37.jpg,Rugilus,"[('Bisnius', 0.068996444), ('Lithocharis', 0.12768373), ('Rugilus', 0.32990873)]"
images_genus/Philonthus/Philonthus politus_38.jpg,Rugilus,"[('Bisnius', 0.07214735), ('Lithocharis', 0.12111858), ('Rugilus', 0.3414503)]"
images_genus/Philonthus/Philonthus politus_39.jpg,Rugilus,"[('Bisnius', 0.07155677), ('Lithocharis', 0.12489869), ('Rugilus', 0.32488352)]"
images_genus/Philonthus/Philonthus politus_40.jpg,Rugilus,"[('Bisnius', 0.06936887), ('Lithocharis', 0.12483661), ('Rugilus', 0.3370529)]"
images_genus/Philonthus/Philonthus politus_41.jpg,Rugilus,"[('Bisnius', 0.068003245), ('Lithocharis', 0.13070452), ('Rugilus', 0.31631088)]"
images_genus/Philonthus/Philonthus politus_42.jpg,Rugilus,"[('Bisnius', 0.07158095), ('Lithocharis', 0.12639947), ('Rugilus', 0.32315636)]"
images_genus/Philonthus/Philonthus politus_43.jpg,Rugilus,"[('Bisnius', 0.07043145), ('Lithocharis', 0.12511297), ('Rugilus', 0.33293605)]"
images_genus/Philonthus/Philonthus politus_44.jpg,Rugilus,"[('Bisnius', 0.07269977), ('Lithocharis', 0.12226444), ('Rugilus', 0.33534813)]"
images_genus/Philonthus/Philonthus politus_45.jpg,Rugilus,"[('Bisnius', 0.07082514), ('Lithocharis', 0.12694682), ('Rugilus', 0.33308476)]"
images_genus/Philonthus/Philonthus politus_46.jpg,Rugilus,"[('Bisnius', 0.06872074), ('Lithocharis', 0.12695634), ('Rugilus', 0.33545727)]"
images_genus/Philonthus/Philonthus politus_47.jpg,Rugilus,"[('Bisnius', 0.07139768), ('Lithocharis', 0.12522766), ('Rugilus', 0.33309507)]"
images_genus/Philonthus/Philonthus politus_48.jpg,Rugilus,"[('Bisnius', 0.07077318), ('Lithocharis', 0.12617667), ('Rugilus', 0.33371007)]"
images_genus/Philonthus/Philonthus politus_49.jpg,Rugilus,"[('Bisnius', 0.07396087), ('Lithocharis', 0.12071227), ('Rugilus', 0.3441317)]"
images_genus/Philonthus/Philonthus politus_50.jpg,Rugilus,"[('Bisnius', 0.07071025), ('Lithocharis', 0.12677138), ('Rugilus', 0.33269328)]"
images_genus/Philonthus/Philonthus politus_51.jpg,Rugilus,"[('Bisnius', 0.07017474), ('Lithocharis', 0.1251486), ('Rugilus', 0.32907367)]"
images_genus/Philonthus/Philonthus politus_52.jpg,Rugilus,"[('Bisnius', 0.06816677), ('Lithocharis', 0.12577544), ('Rugilus', 0.33720943)]"
images_genus/Philonthus/Philonthus politus_53.jpg,Rugilus,"[('Bisnius', 0.07212816), ('Lithocharis', 0.12564099), ('Rugilus', 0.3265747)]"
images_genus/Philonthus/Philonthus politus_54.jpg,Rugilus,"[('Bisnius', 0.06883638), ('Lithocharis', 0.12635379), ('Rugilus', 0.332194)]"
images_genus/Philonthus/Philonthus politus_55.jpg,Rugilus,"[('Bisnius', 0.07114751), ('Lithocharis', 0.12182873), ('Rugilus', 0.33946583)]"
