,Filename,Prediction1,Prediction3
1586,images_genus/Philonthus/Philonthus lepidus_9.jpg,Philonthus,"[('Quedius', 9.1768045e-05), ('Bisnius', 0.00012910366), ('Philonthus', 0.9994529)]"
1587,images_genus/Philonthus/Philonthus longicornis_10.jpg,Philonthus,"[('Quedius', 0.00014720533), ('Bisnius', 0.00021719547), ('Philonthus', 0.99918073)]"
1588,images_genus/Philonthus/Philonthus longicornis_11.jpg,Philonthus,"[('Euryporus', 4.8680654e-06), ('Bisnius', 6.7358196e-05), ('Philonthus', 0.9999064)]"
1589,images_genus/Philonthus/Philonthus longicornis_12.jpg,Philonthus,"[('Euryporus', 5.5813634e-05), ('Bisnius', 0.00032655764), ('Philonthus', 0.9994566)]"
1590,images_genus/Philonthus/Philonthus longicornis_13.jpg,Philonthus,"[('Quedius', 8.01674e-06), ('Bisnius', 0.0029750883), ('Philonthus', 0.99697435)]"
1591,images_genus/Philonthus/Philonthus longicornis_14.jpg,Philonthus,"[('Acylophorus', 0.0009100716), ('Euryporus', 0.0012333859), ('Philonthus', 0.9960265)]"
1592,images_genus/Philonthus/Philonthus longicornis_15.jpg,Philonthus,"[('Quedius', 0.0025247436), ('Acylophorus', 0.002774924), ('Philonthus', 0.9916739)]"
1593,images_genus/Philonthus/Philonthus longicornis_16.jpg,Philonthus,"[('Bisnius', 0.00044521166), ('Quedius', 0.00044897935), ('Philonthus', 0.99876404)]"
1594,images_genus/Philonthus/Philonthus longicornis_17.jpg,Philonthus,"[('Euryporus', 0.0011510293), ('Acylophorus', 0.0015174812), ('Philonthus', 0.99545574)]"
1595,images_genus/Philonthus/Philonthus longicornis_18.jpg,Philonthus,"[('Euryporus', 0.00016549556), ('Acylophorus', 0.00031927042), ('Philonthus', 0.9990656)]"
1596,images_genus/Philonthus/Philonthus longicornis_19.jpg,Philonthus,"[('Euryporus', 0.0007551174), ('Quedius', 0.020145934), ('Philonthus', 0.9756614)]"
1597,images_genus/Philonthus/Philonthus longicornis_20.jpg,Philonthus,"[('Acylophorus', 0.00012721136), ('Bisnius', 0.0008152684), ('Philonthus', 0.9987325)]"
1598,images_genus/Philonthus/Philonthus longicornis_21.jpg,Philonthus,"[('Bisnius', 2.9998952e-05), ('Quedius', 7.106114e-05), ('Philonthus', 0.9998222)]"
1599,images_genus/Philonthus/Philonthus longicornis_22.jpg,Philonthus,"[('Quedius', 0.001834696), ('Bisnius', 0.002068252), ('Philonthus', 0.99427265)]"
1600,images_genus/Philonthus/Philonthus longicornis_23.jpg,Philonthus,"[('Quedius', 0.0019283239), ('Acylophorus', 0.021849265), ('Philonthus', 0.97399443)]"
1601,images_genus/Philonthus/Philonthus longicornis_8.jpg,Philonthus,"[('Bisnius', 0.00014781898), ('Quedius', 0.00096608786), ('Philonthus', 0.99860555)]"
1602,images_genus/Philonthus/Philonthus longicornis_9.jpg,Philonthus,"[('Quedius', 0.00011437358), ('Bisnius', 0.0037715577), ('Philonthus', 0.9955285)]"
1603,images_genus/Philonthus/Philonthus mannerheimi_10.jpg,Philonthus,"[('Bisnius', 4.019367e-05), ('Euryporus', 8.860187e-05), ('Philonthus', 0.9997353)]"
1604,images_genus/Philonthus/Philonthus mannerheimi_11.jpg,Philonthus,"[('Quedius', 0.00012504011), ('Euryporus', 0.00056247454), ('Philonthus', 0.9990369)]"
1605,images_genus/Philonthus/Philonthus mannerheimi_12.jpg,Philonthus,"[('Acylophorus', 8.141603e-06), ('Euryporus', 3.2457272e-05), ('Philonthus', 0.99994135)]"
1606,images_genus/Philonthus/Philonthus mannerheimi_13.jpg,Philonthus,"[('Quedius', 2.396209e-05), ('Euryporus', 0.00046403907), ('Philonthus', 0.99932945)]"
1607,images_genus/Philonthus/Philonthus mannerheimi_14.jpg,Philonthus,"[('Velleius', 0.00010025691), ('Euryporus', 0.00076103245), ('Philonthus', 0.9983322)]"
1608,images_genus/Philonthus/Philonthus mannerheimi_15.jpg,Philonthus,"[('Acylophorus', 7.011272e-06), ('Euryporus', 0.000114899674), ('Philonthus', 0.99986935)]"
1609,images_genus/Philonthus/Philonthus mannerheimi_5.jpg,Philonthus,"[('Acylophorus', 0.00048584316), ('Euryporus', 0.0020908043), ('Philonthus', 0.9967643)]"
1610,images_genus/Philonthus/Philonthus mannerheimi_6.jpg,Philonthus,"[('Cafius', 3.5465284e-05), ('Ocypus', 8.3905536e-05), ('Philonthus', 0.99974495)]"
1611,images_genus/Philonthus/Philonthus mannerheimi_7.jpg,Philonthus,"[('Bisnius', 6.4709643e-06), ('Euryporus', 1.8937486e-05), ('Philonthus', 0.9999633)]"
1612,images_genus/Philonthus/Philonthus mannerheimi_8.jpg,Philonthus,"[('Acylophorus', 5.382619e-06), ('Euryporus', 5.194293e-05), ('Philonthus', 0.9999181)]"
1613,images_genus/Philonthus/Philonthus mannerheimi_9.jpg,Philonthus,"[('Euryporus', 0.0005230503), ('Bisnius', 0.000707007), ('Philonthus', 0.9981729)]"
1614,images_genus/Philonthus/Philonthus marginatus_16.jpg,Philonthus,"[('Euryporus', 4.4163156e-05), ('Bisnius', 6.0777293e-05), ('Philonthus', 0.9997832)]"
1615,images_genus/Philonthus/Philonthus marginatus_17.jpg,Philonthus,"[('Bisnius', 5.4628317e-06), ('Euryporus', 9.666073e-06), ('Philonthus', 0.99997044)]"
1616,images_genus/Philonthus/Philonthus marginatus_18.jpg,Philonthus,"[('Acylophorus', 7.1509494e-05), ('Euryporus', 0.0006149079), ('Philonthus', 0.9989674)]"
1617,images_genus/Philonthus/Philonthus marginatus_19.jpg,Philonthus,"[('Euryporus', 6.21035e-05), ('Bisnius', 0.00013649504), ('Philonthus', 0.99965405)]"
1618,images_genus/Philonthus/Philonthus marginatus_20.jpg,Philonthus,"[('Bisnius', 0.0007231966), ('Euryporus', 0.0018017547), ('Philonthus', 0.99440694)]"
1619,images_genus/Philonthus/Philonthus marginatus_21.jpg,Philonthus,"[('Bisnius', 5.083796e-05), ('Euryporus', 5.698068e-05), ('Philonthus', 0.9998229)]"
1620,images_genus/Philonthus/Philonthus marginatus_22.jpg,Philonthus,"[('Euryporus', 0.0061416165), ('Quedius', 0.030874586), ('Philonthus', 0.9585635)]"
1621,images_genus/Philonthus/Philonthus marginatus_23.jpg,Philonthus,"[('Ocypus', 5.0172715e-05), ('Euryporus', 0.0002463742), ('Philonthus', 0.9995228)]"
1622,images_genus/Philonthus/Philonthus marginatus_24.jpg,Philonthus,"[('Bisnius', 4.6285833e-05), ('Euryporus', 0.00011781802), ('Philonthus', 0.9997074)]"
1623,images_genus/Philonthus/Philonthus marginatus_25.jpg,Philonthus,"[('Euryporus', 3.5983725e-05), ('Bisnius', 8.7767236e-05), ('Philonthus', 0.9997377)]"
1624,images_genus/Philonthus/Philonthus marginatus_26.jpg,Philonthus,"[('Euryporus', 0.0033783065), ('Ocypus', 0.0038624136), ('Philonthus', 0.9843859)]"
1625,images_genus/Philonthus/Philonthus marginatus_27.jpg,Philonthus,"[('Euryporus', 5.6566296e-05), ('Bisnius', 0.00013050578), ('Philonthus', 0.9997719)]"
1626,images_genus/Philonthus/Philonthus marginatus_28.jpg,Philonthus,"[('Ocypus', 0.0017902858), ('Euryporus', 0.024347758), ('Philonthus', 0.9694716)]"
1627,images_genus/Philonthus/Philonthus marginatus_29.jpg,Philonthus,"[('Euryporus', 1.1023384e-06), ('Bisnius', 1.6994321e-06), ('Philonthus', 0.99999607)]"
1628,images_genus/Philonthus/Philonthus marginatus_30.jpg,Philonthus,"[('Bisnius', 1.0797955e-05), ('Euryporus', 2.3233872e-05), ('Philonthus', 0.99994814)]"
1629,images_genus/Philonthus/Philonthus marginatus_31.jpg,Philonthus,"[('Euryporus', 0.00019118734), ('Bisnius', 0.00092414), ('Philonthus', 0.99786526)]"
1630,images_genus/Philonthus/Philonthus marginatus_32.jpg,Philonthus,"[('Tetartopeus', 0.035215586), ('Lathrobium', 0.14645584), ('Philonthus', 0.7328598)]"
1631,images_genus/Philonthus/Philonthus marginatus_33.jpg,Philonthus,"[('Euryporus', 3.6512007e-05), ('Ocypus', 6.0709794e-05), ('Philonthus', 0.99982774)]"
1632,images_genus/Philonthus/Philonthus marginatus_34.jpg,Philonthus,"[('Acylophorus', 4.1924145e-06), ('Bisnius', 1.1460926e-05), ('Philonthus', 0.99997604)]"
1633,images_genus/Philonthus/Philonthus marginatus_35.jpg,Philonthus,"[('Euryporus', 0.04124793), ('Platydracus', 0.30626735), ('Philonthus', 0.6014485)]"
1634,images_genus/Philonthus/Philonthus marginatus_36.jpg,Philonthus,"[('Euryporus', 1.5459824e-05), ('Bisnius', 3.9855462e-05), ('Philonthus', 0.99992347)]"
1635,images_genus/Philonthus/Philonthus marginatus_37.jpg,Philonthus,"[('Euryporus', 4.3168155e-05), ('Bisnius', 7.653078e-05), ('Philonthus', 0.9998435)]"
1636,images_genus/Philonthus/Philonthus marginatus_38.jpg,Philonthus,"[('Bisnius', 0.0014418613), ('Platydracus', 0.0014633721), ('Philonthus', 0.99393266)]"
1637,images_genus/Philonthus/Philonthus marginatus_39.jpg,Philonthus,"[('Euryporus', 0.00029505824), ('Bisnius', 0.0007790861), ('Philonthus', 0.99853253)]"
1638,images_genus/Philonthus/Philonthus marginatus_40.jpg,Philonthus,"[('Ocypus', 1.4837398e-05), ('Euryporus', 1.7116237e-05), ('Philonthus', 0.9999542)]"
1639,images_genus/Philonthus/Philonthus marginatus_41.jpg,Philonthus,"[('Euryporus', 9.003308e-06), ('Bisnius', 2.0339949e-05), ('Philonthus', 0.99995947)]"
1640,images_genus/Philonthus/Philonthus marginatus_42.jpg,Philonthus,"[('Acylophorus', 0.00034658905), ('Euryporus', 0.00043955172), ('Philonthus', 0.99889034)]"
1641,images_genus/Philonthus/Philonthus marginatus_43.jpg,Philonthus,"[('Acylophorus', 5.000874e-05), ('Euryporus', 8.2838014e-05), ('Philonthus', 0.9998122)]"
1642,images_genus/Philonthus/Philonthus marginatus_44.jpg,Philonthus,"[('Acylophorus', 6.297257e-06), ('Euryporus', 5.8174133e-05), ('Philonthus', 0.999912)]"
1643,images_genus/Philonthus/Philonthus marginatus_45.jpg,Philonthus,"[('Bisnius', 4.4905006e-05), ('Euryporus', 5.8614773e-05), ('Philonthus', 0.99984765)]"
1644,images_genus/Philonthus/Philonthus marginatus_46.jpg,Philonthus,"[('Euryporus', 0.00087497616), ('Ocypus', 0.0076523833), ('Philonthus', 0.9902109)]"
1645,images_genus/Philonthus/Philonthus marginatus_47.jpg,Philonthus,"[('Euryporus', 5.2751042e-05), ('Bisnius', 0.002565885), ('Philonthus', 0.997317)]"
1646,images_genus/Philonthus/Philonthus marginatus_48.jpg,Philonthus,"[('Euryporus', 0.004352616), ('Ocypus', 0.046621647), ('Philonthus', 0.9440709)]"
1647,images_genus/Philonthus/Philonthus micans_10.jpg,Philonthus,"[('Euryporus', 7.331369e-05), ('Bisnius', 0.0007582242), ('Philonthus', 0.99893457)]"
1648,images_genus/Philonthus/Philonthus micans_11.jpg,Philonthus,"[('Gabrius', 3.7635968e-05), ('Bisnius', 7.0713504e-05), ('Philonthus', 0.99982953)]"
1649,images_genus/Philonthus/Philonthus micans_12.jpg,Philonthus,"[('Tetartopeus', 1.7518878e-05), ('Bisnius', 4.4147542e-05), ('Philonthus', 0.9998473)]"
1650,images_genus/Philonthus/Philonthus micans_13.jpg,Philonthus,"[('Acylophorus', 9.8684504e-05), ('Bisnius', 0.00017159291), ('Philonthus', 0.9994972)]"
1651,images_genus/Philonthus/Philonthus micans_14.jpg,Philonthus,"[('Bisnius', 0.00011292881), ('Acylophorus', 0.00036044995), ('Philonthus', 0.9993363)]"
1652,images_genus/Philonthus/Philonthus micans_15.jpg,Philonthus,"[('Tetartopeus', 1.7512424e-05), ('Acylophorus', 2.3454782e-05), ('Philonthus', 0.99992037)]"
1653,images_genus/Philonthus/Philonthus micans_16.jpg,Philonthus,"[('Gabrius', 1.30365715e-05), ('Bisnius', 5.9054386e-05), ('Philonthus', 0.9998658)]"
1654,images_genus/Philonthus/Philonthus micans_17.jpg,Philonthus,"[('Acylophorus', 0.00020108308), ('Bisnius', 0.0025948016), ('Philonthus', 0.99670464)]"
1655,images_genus/Philonthus/Philonthus micans_18.jpg,Philonthus,"[('Tetartopeus', 0.00018415117), ('Bisnius', 0.0003231097), ('Philonthus', 0.9989466)]"
1656,images_genus/Philonthus/Philonthus micans_19.jpg,Philonthus,"[('Tetartopeus', 7.12176e-05), ('Acylophorus', 8.7260785e-05), ('Philonthus', 0.99962974)]"
1657,images_genus/Philonthus/Philonthus micans_20.jpg,Philonthus,"[('Acylophorus', 3.055902e-05), ('Bisnius', 0.00021662842), ('Philonthus', 0.99964476)]"
1658,images_genus/Philonthus/Philonthus micans_21.jpg,Philonthus,"[('Gabrius', 7.816325e-06), ('Bisnius', 0.00020613564), ('Philonthus', 0.9997601)]"
1659,images_genus/Philonthus/Philonthus micans_22.jpg,Philonthus,"[('Euryporus', 4.5709738e-05), ('Bisnius', 0.0071531935), ('Philonthus', 0.9925276)]"
1660,images_genus/Philonthus/Philonthus micans_23.jpg,Philonthus,"[('Euryporus', 0.00012817774), ('Bisnius', 0.23341903), ('Philonthus', 0.7652501)]"
1661,images_genus/Philonthus/Philonthus micans_24.jpg,Philonthus,"[('Acylophorus', 0.00037785806), ('Bisnius', 0.0027982602), ('Philonthus', 0.9956607)]"
1662,images_genus/Philonthus/Philonthus micans_25.jpg,Philonthus,"[('Gabrius', 6.956139e-05), ('Tetartopeus', 0.00012677033), ('Philonthus', 0.9995047)]"
1663,images_genus/Philonthus/Philonthus micans_26.jpg,Philonthus,"[('Heterothops', 4.731209e-05), ('Gabrius', 0.000131384), ('Philonthus', 0.9996637)]"
1664,images_genus/Philonthus/Philonthus micans_9.jpg,Philonthus,"[('Euryporus', 8.5761094e-05), ('Bisnius', 0.0013428656), ('Philonthus', 0.9981153)]"
1665,images_genus/Philonthus/Philonthus micantoides_2.jpg,Philonthus,"[('Acylophorus', 3.8727198e-05), ('Bisnius', 5.971543e-05), ('Philonthus', 0.9998547)]"
1666,images_genus/Philonthus/Philonthus micantoides_3.jpg,Philonthus,"[('Bisnius', 0.0054527964), ('Acylophorus', 0.025833916), ('Philonthus', 0.96071327)]"
1667,images_genus/Philonthus/Philonthus micantoides_4.jpg,Philonthus,"[('Tetartopeus', 0.0003414703), ('Acylophorus', 0.00039673987), ('Philonthus', 0.99915767)]"
1668,images_genus/Philonthus/Philonthus micantoides_5.jpg,Philonthus,"[('Ochthephilum', 2.2086431e-05), ('Acylophorus', 0.00040608717), ('Philonthus', 0.9995048)]"
1669,images_genus/Philonthus/Philonthus nigrita_10.jpg,Philonthus,"[('Tetartopeus', 2.8136465e-05), ('Acylophorus', 3.5665445e-05), ('Philonthus', 0.99986935)]"
1670,images_genus/Philonthus/Philonthus nigrita_11.jpg,Philonthus,"[('Euryporus', 4.1807575e-06), ('Acylophorus', 2.7938024e-05), ('Philonthus', 0.99996316)]"
1671,images_genus/Philonthus/Philonthus nigrita_12.jpg,Philonthus,"[('Euryporus', 0.002676823), ('Acylophorus', 0.07856872), ('Philonthus', 0.91748327)]"
1672,images_genus/Philonthus/Philonthus nigrita_13.jpg,Philonthus,"[('Euryporus', 9.931457e-06), ('Acylophorus', 1.2563951e-05), ('Philonthus', 0.99996245)]"
1673,images_genus/Philonthus/Philonthus nigrita_14.jpg,Philonthus,"[('Euryporus', 0.00014999525), ('Acylophorus', 0.0003682901), ('Philonthus', 0.99945074)]"
1674,images_genus/Philonthus/Philonthus nigrita_15.jpg,Philonthus,"[('Acylophorus', 7.980387e-06), ('Euryporus', 8.914633e-06), ('Philonthus', 0.9999713)]"
1675,images_genus/Philonthus/Philonthus nigrita_5.jpg,Philonthus,"[('Acylophorus', 1.5353105e-05), ('Bisnius', 2.5446352e-05), ('Philonthus', 0.99993455)]"
1676,images_genus/Philonthus/Philonthus nigrita_6.jpg,Philonthus,"[('Euryporus', 4.6534356e-06), ('Acylophorus', 9.551199e-06), ('Philonthus', 0.9999826)]"
1677,images_genus/Philonthus/Philonthus nigrita_7.jpg,Philonthus,"[('Bisnius', 1.4248395e-06), ('Acylophorus', 2.5103104e-06), ('Philonthus', 0.99999356)]"
1678,images_genus/Philonthus/Philonthus nigrita_8.jpg,Philonthus,"[('Euryporus', 0.00018445705), ('Acylophorus', 0.0011721667), ('Philonthus', 0.9982868)]"
1679,images_genus/Philonthus/Philonthus nigrita_9.jpg,Philonthus,"[('Acylophorus', 3.5555524e-06), ('Bisnius', 1.1894179e-05), ('Philonthus', 0.99997413)]"
1680,images_genus/Philonthus/Philonthus nitidicollis_1.jpg,Philonthus,"[('Bisnius', 0.009536391), ('Quedius', 0.013106774), ('Philonthus', 0.9753518)]"
1681,images_genus/Philonthus/Philonthus nitidicollis_2.jpg,Philonthus,"[('Acylophorus', 0.0017450415), ('Quedius', 0.0075214733), ('Philonthus', 0.9877965)]"
1682,images_genus/Philonthus/Philonthus nitidus_16.jpg,Philonthus,"[('Quedius', 0.00030733462), ('Megalinus', 0.00030968865), ('Philonthus', 0.99853396)]"
1683,images_genus/Philonthus/Philonthus nitidus_17.jpg,Philonthus,"[('Platydracus', 0.019301884), ('Quedius', 0.030824287), ('Philonthus', 0.9282616)]"
1684,images_genus/Philonthus/Philonthus nitidus_18.jpg,Philonthus,"[('Megalinus', 0.0004686312), ('Quedius', 0.005012928), ('Philonthus', 0.99280643)]"
1685,images_genus/Philonthus/Philonthus nitidus_19.jpg,Philonthus,"[('Ocypus', 0.0005652798), ('Megalinus', 0.0020280394), ('Philonthus', 0.9956728)]"
1686,images_genus/Philonthus/Philonthus nitidus_20.jpg,Philonthus,"[('Platydracus', 0.001259786), ('Megalinus', 0.0031014485), ('Philonthus', 0.99445516)]"
1687,images_genus/Philonthus/Philonthus nitidus_21.jpg,Philonthus,"[('Quedius', 4.102964e-05), ('Megalinus', 5.0714105e-05), ('Philonthus', 0.99976116)]"
1688,images_genus/Philonthus/Philonthus nitidus_22.jpg,Philonthus,"[('Megalinus', 0.00020330751), ('Euryporus', 0.00044658055), ('Philonthus', 0.99858177)]"
1689,images_genus/Philonthus/Philonthus nitidus_23.jpg,Philonthus,"[('Megalinus', 0.0044737365), ('Quedius', 0.01022391), ('Philonthus', 0.97586876)]"
1690,images_genus/Philonthus/Philonthus nitidus_24.jpg,Platydracus,"[('Megalinus', 0.080000326), ('Philonthus', 0.35044977), ('Platydracus', 0.50729847)]"
1691,images_genus/Philonthus/Philonthus nitidus_25.jpg,Philonthus,"[('Quedius', 5.9267375e-05), ('Euryporus', 8.758082e-05), ('Philonthus', 0.9996389)]"
1692,images_genus/Philonthus/Philonthus nitidus_26.jpg,Philonthus,"[('Ocypus', 0.000451088), ('Megalinus', 0.004081974), ('Philonthus', 0.99465877)]"
1693,images_genus/Philonthus/Philonthus nitidus_27.jpg,Philonthus,"[('Euryporus', 6.21056e-06), ('Megalinus', 5.402354e-05), ('Philonthus', 0.99991345)]"
1694,images_genus/Philonthus/Philonthus nitidus_28.jpg,Philonthus,"[('Ocypus', 0.008723969), ('Platydracus', 0.02443885), ('Philonthus', 0.9405973)]"
1695,images_genus/Philonthus/Philonthus nitidus_29.jpg,Philonthus,"[('Creophilus', 0.00045617612), ('Platydracus', 0.0007734195), ('Philonthus', 0.9975413)]"
1696,images_genus/Philonthus/Philonthus nitidus_30.jpg,Philonthus,"[('Euryporus', 0.00044804293), ('Platydracus', 0.0020356735), ('Philonthus', 0.99616635)]"
1697,images_genus/Philonthus/Philonthus nitidus_31.jpg,Philonthus,"[('Ocypus', 0.065306775), ('Platydracus', 0.06609979), ('Philonthus', 0.7476831)]"
1698,images_genus/Philonthus/Philonthus nitidus_32.jpg,Philonthus,"[('Platydracus', 0.0012785429), ('Ocypus', 0.010662713), ('Philonthus', 0.98488325)]"
1699,images_genus/Philonthus/Philonthus nitidus_33.jpg,Philonthus,"[('Euryporus', 0.00090171), ('Ocypus', 0.0015938213), ('Philonthus', 0.99522495)]"
1700,images_genus/Philonthus/Philonthus nitidus_34.jpg,Philonthus,"[('Creophilus', 0.0014206192), ('Platydracus', 0.0044391975), ('Philonthus', 0.9914159)]"
1701,images_genus/Philonthus/Philonthus nitidus_35.jpg,Philonthus,"[('Megalinus', 0.0015439658), ('Ocypus', 0.003173573), ('Philonthus', 0.9921433)]"
1702,images_genus/Philonthus/Philonthus nitidus_36.jpg,Philonthus,"[('Quedius', 0.00010742639), ('Euryporus', 0.00031000515), ('Philonthus', 0.99912935)]"
1703,images_genus/Philonthus/Philonthus nitidus_37.jpg,Philonthus,"[('Platydracus', 0.00090330315), ('Ocypus', 0.0010033972), ('Philonthus', 0.99673766)]"
1704,images_genus/Philonthus/Philonthus nitidus_38.jpg,Philonthus,"[('Lathrobium', 0.0007569711), ('Ocypus', 0.0011051785), ('Philonthus', 0.99679357)]"
1705,images_genus/Philonthus/Philonthus nitidus_39.jpg,Philonthus,"[('Platydracus', 0.03551786), ('Megalinus', 0.035729054), ('Philonthus', 0.88294667)]"
1706,images_genus/Philonthus/Philonthus nitidus_40.jpg,Philonthus,"[('Platydracus', 0.0025959993), ('Ocypus', 0.008066107), ('Philonthus', 0.9874106)]"
1707,images_genus/Philonthus/Philonthus nitidus_41.jpg,Philonthus,"[('Euryporus', 8.303025e-05), ('Quedius', 0.00013020281), ('Philonthus', 0.99957055)]"
1708,images_genus/Philonthus/Philonthus nitidus_42.jpg,Philonthus,"[('Staphylinus', 0.011316344), ('Platydracus', 0.3300696), ('Philonthus', 0.6192277)]"
1709,images_genus/Philonthus/Philonthus nitidus_43.jpg,Philonthus,"[('Euryporus', 0.0005873348), ('Platydracus', 0.001454221), ('Philonthus', 0.9974476)]"
1710,images_genus/Philonthus/Philonthus nitidus_44.jpg,Philonthus,"[('Platydracus', 0.0036625788), ('Megalinus', 0.00654034), ('Philonthus', 0.985713)]"
1711,images_genus/Philonthus/Philonthus nitidus_45.jpg,Philonthus,"[('Euryporus', 6.847125e-05), ('Ocypus', 9.00337e-05), ('Philonthus', 0.9996866)]"
1712,images_genus/Philonthus/Philonthus nitidus_46.jpg,Philonthus,"[('Ocypus', 0.0018593748), ('Platydracus', 0.0122822365), ('Philonthus', 0.9831751)]"
1713,images_genus/Philonthus/Philonthus nitidus_47.jpg,Philonthus,"[('Euryporus', 6.110194e-05), ('Megalinus', 9.2929746e-05), ('Philonthus', 0.9996642)]"
1714,images_genus/Philonthus/Philonthus parvicornis_10.jpg,Philonthus,"[('Acylophorus', 0.001100865), ('Bisnius', 0.0024398624), ('Philonthus', 0.9959377)]"
1715,images_genus/Philonthus/Philonthus parvicornis_11.jpg,Philonthus,"[('Bisnius', 0.0012875983), ('Acylophorus', 0.0027746938), ('Philonthus', 0.9946365)]"
1716,images_genus/Philonthus/Philonthus parvicornis_12.jpg,Philonthus,"[('Heterothops', 0.021155138), ('Acylophorus', 0.041804772), ('Philonthus', 0.9289639)]"
1717,images_genus/Philonthus/Philonthus parvicornis_4.jpg,Philonthus,"[('Gabrius', 0.00014135861), ('Bisnius', 0.03479965), ('Philonthus', 0.9648761)]"
1718,images_genus/Philonthus/Philonthus parvicornis_5.jpg,Philonthus,"[('Acylophorus', 6.817107e-06), ('Bisnius', 0.0001442061), ('Philonthus', 0.9998092)]"
